effective_nonzero_recurrent_density_offdiag,method,post_rec_weight_abs_mean,post_rec_weight_abs_mean_nz,post_rec_weight_abs_std,post_rec_weight_abs_std_nz,post_rec_weight_nz_count,pre_rec_weight_abs_mean,pre_rec_weight_abs_mean_nz,pre_rec_weight_abs_std,pre_rec_weight_abs_std_nz,pre_rec_weight_nz_count,pruning_pct,pruning_seed,run_id,source_model_label,source_network_seed,strategy,task_short
0.1999984711350293,L-NP mask,0.0256685838103294,0.1285950690507888,0.0544690489768981,0.040344662964344,52326.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed0_vnp_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,vanilla_mask_only,ctxdlydm2intseq
0.1920751284246575,L-NP rescale,0.0625701919198036,0.326396495103836,0.1352837532758712,0.0967396348714828,50253.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq
0.1924038343933463,L-NP rescale,0.0627676174044609,0.3268668949604034,0.1355171054601669,0.0964943319559097,50339.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,1.0,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed1,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq
0.191475048923679,L-NP rescale,0.0625096559524536,0.3271026015281677,0.1353333592414856,0.0963893681764602,50096.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,2.0,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed2,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq
0.1999984711350293,S-NP mask,0.0259486623108387,0.1299982219934463,0.0545602031052112,0.0372433140873909,52326.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed0_snp_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_mask_only,ctxdlydm2intseq
0.1999984711350293,S-NP mask,0.0259505417197942,0.1300076246261596,0.0545636601746082,0.0372424162924289,52326.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,1.0,taskpres_ctxdlydm2intseq_netseed0_snp_p80_pruneseed1,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_mask_only,ctxdlydm2intseq
0.1999984711350293,S-NP mask,0.025952897965908,0.1300194263458252,0.054565105587244,0.0372200347483158,52326.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,2.0,taskpres_ctxdlydm2intseq_netseed0_snp_p80_pruneseed2,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_mask_only,ctxdlydm2intseq
0.1991079072896281,S-NP rescale,0.0626751780509948,0.3153959512710571,0.1294808834791183,0.0682623162865638,52093.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_rescale_completion_ctxdlydm2intseq_netseed0_snp_rescale_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_rescale,ctxdlydm2intseq
0.1995436338062622,S-NP rescale,0.0628025531768798,0.3153468370437622,0.129549354314804,0.0680635794997215,52207.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,1.0,taskpres_rescale_completion_ctxdlydm2intseq_netseed0_snp_rescale_p80_pruneseed1,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_rescale,ctxdlydm2intseq
0.1998570511252446,S-NP rescale,0.0628683418035507,0.3151821196079254,0.129576489329338,0.0681908577680587,52289.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,2.0,taskpres_rescale_completion_ctxdlydm2intseq_netseed0_snp_rescale_p80_pruneseed2,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,simulation_noise_prune_rescale,ctxdlydm2intseq
0.1999946489726027,Random,0.0126151125878095,0.0632006898522377,0.032671321183443,0.0463747791945934,52325.0,0.0629829913377761,0.0631062462925911,0.0463008172810077,0.0462621115148067,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed1_random_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,random_unstructured,ctxdlydm2intseq
0.2000328705968689,Random,0.0126193528994917,0.0632098540663719,0.0326978303492069,0.0464489385485649,52335.0,0.0629829913377761,0.0631062462925911,0.0463008172810077,0.0462621115148067,261632.0,80,1.0,taskpres_ctxdlydm2intseq_netseed1_random_p80_pruneseed1,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,random_unstructured,ctxdlydm2intseq
