dataset,metric,unit,pruning_pct,method,n,mean,median,sd,sem,min,max,range
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,70,L-NP capped q50,8,0.28508304497241244,0.2846039475293542,0.013215416670466907,0.004672355371946447,0.26178372676125244,0.29893854302565775,0.03715481626440531
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,70,L-NP rescale,8,0.28508304497241244,0.2846039475293542,0.013215416670466907,0.004672355371946447,0.26178372676125244,0.29893854302565775,0.03715481626440531
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,70,S-NP capped q50,8,0.2960366723744292,0.2960358230050011,0.0024511028118053314,0.0008665957098064819,0.29202594993476844,0.2989130619428137,0.00688711200804526
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,70,S-NP rescale,8,0.2960366723744292,0.2960358230050011,0.0024511028118053314,0.0008665957098064819,0.29202594993476844,0.2989130619428137,0.00688711200804526
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,80,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,80,L-NP capped q50,8,0.19381341604492827,0.19430259974994568,0.006682078391279732,0.0023624714714469974,0.18054451375298977,0.19993306968906285,0.019388555936073082
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,80,L-NP rescale,8,0.19381341604492827,0.19430259974994568,0.006682078391279732,0.0023624714714469974,0.18054451375298977,0.19993306968906285,0.019388555936073082
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,80,S-NP capped q50,8,0.19944776123206132,0.19965957273320284,0.0006733752228709949,0.00023807409318754162,0.19811584379756467,0.2001148347466841,0.001998990949119428
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,80,S-NP rescale,8,0.19944776123206132,0.19965957273320284,0.0006733752228709949,0.00023807409318754162,0.19811584379756467,0.2001148347466841,0.001998990949119428
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,50,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,50,L-NP capped q50,24,0.4501528440285932,0.4553501355593607,0.03506656403219846,0.007157932409293305,0.3240531229615134,0.48531780006523156,0.16126467710371817
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,50,L-NP rescale,24,0.4501528440285932,0.4553501355593607,0.03506656403219846,0.007157932409293305,0.3240531229615134,0.48531780006523156,0.16126467710371817
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,50,S-NP capped q50,24,0.4659447982068113,0.4647634845890411,0.00877076204757165,0.0017903243059932284,0.4484173699445531,0.4821912712002609,0.03377390125570778
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,50,S-NP rescale,24,0.4659447982068113,0.4647634845890411,0.00877076204757165,0.0017903243059932284,0.4484173699445531,0.4821912712002609,0.03377390125570778
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,60,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,60,L-NP capped q50,24,0.37156276118109915,0.37684419337084146,0.027881761122939733,0.005691340656780972,0.2689209780658839,0.3968169031311155,0.12789592506523162
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,60,L-NP rescale,24,0.37156276118109915,0.37684419337084146,0.027881761122939733,0.005691340656780972,0.2689209780658839,0.3968169031311155,0.12789592506523162
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,60,S-NP capped q50,24,0.3862046160680311,0.38638176267938684,0.005748172477148621,0.0011733407935436767,0.3728277376875408,0.39609833659491195,0.023270598907371154
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,60,S-NP rescale,24,0.3862046160680311,0.38638176267938684,0.005748172477148621,0.0011733407935436767,0.3728277376875408,0.39609833659491195,0.023270598907371154
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,70,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,70,L-NP capped q50,24,0.2850830449724125,0.2895345370596869,0.019258420048906877,0.003931108531000609,0.2108113686399217,0.3002066515818656,0.0893952829419439
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,70,L-NP rescale,24,0.2850830449724125,0.2895345370596869,0.019258420048906877,0.003931108531000609,0.2108113686399217,0.3002066515818656,0.0893952829419439
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,70,S-NP capped q50,24,0.2960366723744292,0.2966080856572081,0.002836101580916704,0.0005789168109955518,0.28841400644161774,0.29986902723418135,0.011455020792563608
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,70,S-NP rescale,24,0.2960366723744292,0.2966080856572081,0.002836101580916704,0.0005789168109955518,0.28841400644161774,0.29986902723418135,0.011455020792563608
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,80,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,80,L-NP capped q50,24,0.19381341604492822,0.19703374714611874,0.010589268898607814,0.002161525462559397,0.14997273524135682,0.20016919439008482,0.050196459148728
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,80,L-NP rescale,24,0.19381341604492822,0.19703374714611874,0.010589268898607814,0.002161525462559397,0.14997273524135682,0.20016919439008482,0.050196459148728
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,80,S-NP capped q50,24,0.19944776123206132,0.199722638413242,0.0008914703462306245,0.00018197062242394026,0.1962603962818004,0.2002150603392042,0.0039546640574038006
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_network_cell,80,S-NP rescale,24,0.19944776123206132,0.199722638413242,0.0008914703462306245,0.00018197062242394026,0.1962603962818004,0.2002150603392042,0.0039546640574038006
matched_q50_h512,post_rec_linear_rho,task_mean,50,Baseline,8,1.1485160638888678,1.0898664395014446,0.11778409212153963,0.04164296512752084,1.0338882605234783,1.3678160905838013,0.333927830060323
matched_q50_h512,post_rec_linear_rho,task_mean,50,L-NP capped q50,8,1.1500934726662106,1.0919698013199701,0.10978899666965694,0.03881627202239085,1.0479511684841578,1.3550778362486096,0.30712666776445174
matched_q50_h512,post_rec_linear_rho,task_mean,50,L-NP rescale,8,1.1585907340049744,1.1000395350986056,0.11077065152757232,0.03916333942579919,1.0616008043289185,1.3696170250574748,0.3080162207285564
matched_q50_h512,post_rec_linear_rho,task_mean,50,S-NP capped q50,8,1.1459293133682675,1.0913025074534946,0.10582710485397392,0.03741553173779238,1.048929982715183,1.3524489800135295,0.3035189972983465
matched_q50_h512,post_rec_linear_rho,task_mean,50,S-NP rescale,8,1.1569284300009408,1.095049222310384,0.10954252358413082,0.038729130627313105,1.06185601817237,1.3658868206871881,0.3040308025148182
matched_q50_h512,post_rec_linear_rho,task_mean,60,Baseline,8,1.1485160638888678,1.0898664395014446,0.11778409212153963,0.04164296512752084,1.0338882605234783,1.3678160905838013,0.333927830060323
matched_q50_h512,post_rec_linear_rho,task_mean,60,L-NP capped q50,8,1.1579352716604867,1.0982296135690477,0.10425693346487501,0.03686039231936391,1.0721970664130316,1.3592536714341905,0.28705660502115893
matched_q50_h512,post_rec_linear_rho,task_mean,60,L-NP rescale,8,1.1703217211696837,1.1143406629562378,0.10292064156938541,0.036387941788891244,1.0899871985117595,1.3745924764209325,0.284605277909173
matched_q50_h512,post_rec_linear_rho,task_mean,60,S-NP capped q50,8,1.1544923086961112,1.1008792983161078,0.09973358447485614,0.035261146947106074,1.0709250635570948,1.3527387910419038,0.28181372748480893
matched_q50_h512,post_rec_linear_rho,task_mean,60,S-NP rescale,8,1.1683620313803356,1.1094224254290264,0.10110070768233438,0.03574449799246876,1.088322679201762,1.3656103213628132,0.2772876421610513
matched_q50_h512,post_rec_linear_rho,task_mean,70,Baseline,8,1.1485160638888678,1.0898664395014446,0.11778409212153963,0.04164296512752084,1.0338882605234783,1.3678160905838013,0.333927830060323
matched_q50_h512,post_rec_linear_rho,task_mean,70,L-NP capped q50,8,1.1795319732692509,1.131020877096388,0.08909781308890535,0.03150083391202825,1.1110592948065865,1.3611246082517836,0.2500653134451971
matched_q50_h512,post_rec_linear_rho,task_mean,70,L-NP rescale,8,1.1938333113988242,1.1503656572765775,0.0863374137800877,0.030524885377004443,1.1282523075739543,1.3757267660564845,0.24747445848253014
matched_q50_h512,post_rec_linear_rho,task_mean,70,S-NP capped q50,8,1.1730852574110031,1.1257593962881298,0.08594021012410681,0.030384452677676352,1.1058324707878961,1.3509365320205688,0.2451040612326727
matched_q50_h512,post_rec_linear_rho,task_mean,70,S-NP rescale,8,1.1896186619997025,1.138927572303348,0.0857784694129377,0.030327268700845546,1.1250408622953627,1.364925781885783,0.23988491959042024
matched_q50_h512,post_rec_linear_rho,task_mean,80,Baseline,8,1.1485160638888678,1.0898664395014446,0.11778409212153963,0.04164296512752084,1.0338882605234783,1.3678160905838013,0.333927830060323
matched_q50_h512,post_rec_linear_rho,task_mean,80,L-NP capped q50,8,1.2198464969793954,1.1962536176045735,0.062105419958358464,0.021957581800496808,1.172796368598938,1.360441936386956,0.187645567788018
matched_q50_h512,post_rec_linear_rho,task_mean,80,L-NP rescale,8,1.2379856705665588,1.2225825190544128,0.05894782591866269,0.020841203721645257,1.194542302025689,1.3748045762379963,0.18026227421230745
matched_q50_h512,post_rec_linear_rho,task_mean,80,S-NP capped q50,8,1.2131608939833112,1.1802191072040134,0.06302605963867002,0.022283077080985664,1.1723298761579726,1.356051352288988,0.18372147613101553
matched_q50_h512,post_rec_linear_rho,task_mean,80,S-NP rescale,8,1.232920582095782,1.200658765104082,0.060878702694162276,0.021523871752440943,1.1953774690628052,1.3717013994852703,0.17632393042246508
matched_q50_h512,post_rec_linear_rho,task_network_cell,50,Baseline,24,1.1485160638888676,1.0886936783790588,0.116748702775316,0.023831229160948212,1.027032732963562,1.411774754524231,0.38474202156066895
matched_q50_h512,post_rec_linear_rho,task_network_cell,50,L-NP capped q50,24,1.1500934726662104,1.1013551155726113,0.10903308262051309,0.022256284791914802,1.0437119007110596,1.3928258021672566,0.34911390145619703
matched_q50_h512,post_rec_linear_rho,task_network_cell,50,L-NP rescale,24,1.1585907340049744,1.1060435771942139,0.1101807329049347,0.02249054792524755,1.0591222842534382,1.4145615100860596,0.35543922583262133
matched_q50_h512,post_rec_linear_rho,task_network_cell,50,S-NP capped q50,24,1.1459293133682675,1.0871493220329285,0.10643333142760135,0.021725612801846,1.0432121753692627,1.4019079208374023,0.35869574546813965
matched_q50_h512,post_rec_linear_rho,task_network_cell,50,S-NP rescale,24,1.156928430000941,1.0937639872233074,0.10938089215606574,0.022327281116063004,1.058574636777242,1.4192314545313518,0.36065681775410985
matched_q50_h512,post_rec_linear_rho,task_network_cell,60,Baseline,24,1.1485160638888676,1.0886936783790588,0.116748702775316,0.023831229160948212,1.027032732963562,1.411774754524231,0.38474202156066895
matched_q50_h512,post_rec_linear_rho,task_network_cell,60,L-NP capped q50,24,1.157935271660487,1.0978710055351257,0.10376755319411192,0.02118146309855708,1.0677430232365925,1.4017384847005208,0.3339954614639282
matched_q50_h512,post_rec_linear_rho,task_network_cell,60,L-NP rescale,24,1.1703217211696837,1.1061361233393352,0.10312615270344022,0.02105053777164738,1.0853044589360554,1.4238350788752239,0.33853061993916844
matched_q50_h512,post_rec_linear_rho,task_network_cell,60,S-NP capped q50,24,1.154492308696111,1.1052935719490051,0.10049021111155895,0.020512478447323318,1.0669012467066445,1.39606773853302,0.3291664918263755
matched_q50_h512,post_rec_linear_rho,task_network_cell,60,S-NP rescale,24,1.1683620313803356,1.112350801626841,0.1012745583564238,0.020672582658246376,1.0853264729181924,1.4129339456558228,0.32760747273763036
matched_q50_h512,post_rec_linear_rho,task_network_cell,70,Baseline,24,1.1485160638888676,1.0886936783790588,0.116748702775316,0.023831229160948212,1.027032732963562,1.411774754524231,0.38474202156066895
matched_q50_h512,post_rec_linear_rho,task_network_cell,70,L-NP capped q50,24,1.1795319732692506,1.127249519030253,0.09015916397468127,0.01840366228115737,1.1043721437454224,1.4067715803782146,0.30239943663279223
matched_q50_h512,post_rec_linear_rho,task_network_cell,70,L-NP rescale,24,1.193833311398824,1.1459915041923523,0.08819015400714252,0.018001739804580367,1.1207655668258665,1.4274101654688518,0.3066445986429853
matched_q50_h512,post_rec_linear_rho,task_network_cell,70,S-NP capped q50,24,1.1730852574110031,1.1298202673594155,0.08829813888158007,0.01802378212477291,1.1036227544148762,1.3974518378575642,0.293829083442688
matched_q50_h512,post_rec_linear_rho,task_network_cell,70,S-NP rescale,24,1.1896186619997025,1.141876737276713,0.08758285512146442,0.01787777543864102,1.1202537616093953,1.4173896710077922,0.29713590939839696
matched_q50_h512,post_rec_linear_rho,task_network_cell,80,Baseline,24,1.1485160638888676,1.0886936783790588,0.116748702775316,0.023831229160948212,1.027032732963562,1.411774754524231,0.38474202156066895
matched_q50_h512,post_rec_linear_rho,task_network_cell,80,L-NP capped q50,24,1.2198464969793956,1.1880743503570557,0.06515007859460716,0.013298704104917344,1.1688981850941975,1.3975944519042969,0.22869626681009936
matched_q50_h512,post_rec_linear_rho,task_network_cell,80,L-NP rescale,24,1.2379856705665588,1.2096892197926838,0.06286180300523667,0.012831611806182,1.1881585915883381,1.4145824511845906,0.22642385959625244
matched_q50_h512,post_rec_linear_rho,task_network_cell,80,S-NP capped q50,24,1.213160893983311,1.1805782715479531,0.06575426609401787,0.013422033361794374,1.1691684325536091,1.4020268122355144,0.23285837968190526
matched_q50_h512,post_rec_linear_rho,task_network_cell,80,S-NP rescale,24,1.232920582095782,1.2018996079762778,0.06437701334047333,0.013140902820708771,1.1880528529485066,1.4228522380193074,0.23479938507080078
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,L-NP capped q50,8,1.0020216239625248,1.0008788585144108,0.008021037603688958,0.002835865040860379,0.9907835378197225,1.0136102676361387,0.022826729816416202
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,L-NP rescale,8,1.0094456521094175,1.0065476006493732,0.009578844952618619,0.003386633110965579,0.9998731955092474,1.0268181765737359,0.026944981064488505
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,S-NP capped q50,8,0.9986163960560293,1.0013737913664182,0.011819208149647266,0.004178721115435444,0.9837612961472338,1.0145584693076595,0.030797173160425628
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,S-NP rescale,8,1.0080416296310666,1.0048353344567795,0.010119526580597017,0.003577792933768833,0.9984482133420188,1.027065611865399,0.028617398523380078
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,L-NP capped q50,8,1.0094382331256258,1.0067472340764783,0.015250150459559452,0.005391742402034816,0.993800658353822,1.0370632041165557,0.043262545762733695
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,L-NP rescale,8,1.0204619853920902,1.0196832000762652,0.01886907739275419,0.006671226289575133,0.9992206143066337,1.0542788893095032,0.05505827500286953
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,S-NP capped q50,8,1.0066674837463327,1.010249619828659,0.018625336397431462,0.006585050834252204,0.9841458078564248,1.0358651589799364,0.05171935112351156
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,S-NP rescale,8,1.0187930008163812,1.0173428671192544,0.019058593415728083,0.006738230322069306,0.9982888398877222,1.0526786017004615,0.054389761812739246
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,L-NP capped q50,8,1.0296024165513011,1.0373803963558528,0.029964002360263427,0.010593874630215992,0.9950242638038663,1.0746456908132658,0.07962142700939945
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,L-NP rescale,8,1.0424285295478597,1.0522187556899754,0.03504015652727106,0.012388566147135717,0.9999337978264204,1.0912688674203876,0.0913350695939672
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,S-NP capped q50,8,1.0240817624772984,1.028938456391633,0.03315910320606929,0.011723513367538092,0.985349701681451,1.0696120794541086,0.08426237777265766
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,S-NP rescale,8,1.0386484927476294,1.0441592276168867,0.03408479635851823,0.01205079532023539,0.9977403377006565,1.088201993371693,0.09046165567103659
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,L-NP capped q50,8,1.0673045155869831,1.0945765524327467,0.05859707798831461,0.020717195601627117,0.9947221236207416,1.1343693044934884,0.13964718087274675
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,L-NP rescale,8,1.0836903414648038,1.115598203836984,0.06558177893058223,0.02318666030204587,1.0039524146538699,1.1553962946594831,0.15144388000561326
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,S-NP capped q50,8,1.0613113234345386,1.082974904860217,0.057846150796153024,0.020451702746749702,0.9913268248253947,1.1339325469204937,0.14260572209509903
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,S-NP rescale,8,1.0788431444073099,1.100040570448058,0.06152181775663161,0.02175124726331858,1.0027016017909156,1.1562213664048997,0.1535197646139841
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,L-NP capped q50,24,1.0020216239625246,0.9991475902383796,0.009665679840265227,0.001972998635479652,0.9865779209493231,1.0292883305493141,0.04271040959999106
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,L-NP rescale,24,1.0094456521094175,1.0031435366280084,0.012576897973441883,0.0025672485484980363,0.9944069767801754,1.0382091031525433,0.04380212637236791
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,S-NP capped q50,24,0.9986163960560294,1.00110019559845,0.012420191388884613,0.002535260950873068,0.9774915206656334,1.0180188190036403,0.040527298338006945
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,S-NP rescale,24,1.0080416296310668,1.0059278628374757,0.011253230627665128,0.0022970560829699365,0.9912329106139289,1.0307116830859557,0.0394787724720268
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,L-NP capped q50,24,1.0094382331256258,1.0050279854612907,0.019064893925209363,0.0038916051764208053,0.9758775546382247,1.039638746620625,0.06376119198240027
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,L-NP rescale,24,1.0204619853920902,1.0167217376850537,0.023874240308360852,0.004873308896005884,0.9838025315096374,1.0649162101287857,0.08111367861914831
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,S-NP capped q50,24,1.0066674837463327,1.0060060429727666,0.019599428448883873,0.004000716579162822,0.9789931112596459,1.046890781500128,0.0678976702404821
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,S-NP rescale,24,1.0187930008163812,1.0148526280175845,0.020169922446170684,0.00411716817871894,0.9900477436898377,1.0611986516354,0.07115090794556223
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,L-NP capped q50,24,1.0296024165513014,1.0363416538953165,0.03243900322945648,0.006621583806388671,0.9906397650918702,1.0757968282034587,0.08515706311158844
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,L-NP rescale,24,1.0424285295478597,1.053445002454536,0.03752744709624174,0.007660258061256877,0.9968593644999935,1.095070881088397,0.09821151658840344
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,S-NP capped q50,24,1.0240817624772982,1.0291354765652736,0.03269609646556323,0.006674062743453871,0.9796096710668035,1.0754855515091721,0.09587588044236861
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,S-NP rescale,24,1.0386484927476294,1.0443669235712503,0.03380952374056337,0.006901340134241194,0.9890321597301074,1.0966739888474577,0.10764182911735032
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,L-NP capped q50,24,1.0673045155869831,1.0936437261229215,0.05905683575978865,0.012054926119569426,0.9898843363320212,1.1434373454256308,0.15355300909360958
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,L-NP rescale,24,1.0836903414648036,1.1128967900930902,0.06666788527565115,0.013608525096312765,0.9950603132511381,1.1786806923012645,0.1836203790501264
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,S-NP capped q50,24,1.0613113234345386,1.0828371846333833,0.05652978673587152,0.011539094397603155,0.9836773938595312,1.139884876359609,0.15620748250007777
matched_q50_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,S-NP rescale,24,1.0788431444073099,1.1008677470840609,0.06018079874023545,0.012284354102225463,0.99334747950105,1.1671792777515961,0.17383179825054618
matched_q50_h512,sequence_retention,task_mean,50,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_mean,50,L-NP capped q50,8,0.9153283681410685,0.9220637510741204,0.07484799741762355,0.026462763266117403,0.8033301147136443,0.9961424922682559,0.19281237755461156
matched_q50_h512,sequence_retention,task_mean,50,L-NP rescale,8,0.9126139180803964,0.8986533698033865,0.07730809447257082,0.02733253892108254,0.8012132429966278,0.9999666124125968,0.198753369415969
matched_q50_h512,sequence_retention,task_mean,50,S-NP capped q50,8,0.9448583485738732,0.9417049226577848,0.037769141429425564,0.013353408012170293,0.8725525452274364,0.9948351075233495,0.12228256229591306
matched_q50_h512,sequence_retention,task_mean,50,S-NP rescale,8,0.9171891543674398,0.9044820964353928,0.054015993764847905,0.01909753774182711,0.8500883361862496,0.9941461527091274,0.14405781652287786
matched_q50_h512,sequence_retention,task_mean,60,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_mean,60,L-NP capped q50,8,0.8213302017803324,0.7756481497726392,0.12477683204080882,0.04411527203551539,0.6660241317041283,0.987252030727428,0.3212278990232996
matched_q50_h512,sequence_retention,task_mean,60,L-NP rescale,8,0.7997991671220479,0.7599675718759716,0.14826792269862413,0.05242062678631997,0.630519396215183,0.9941206358343099,0.3636012396191268
matched_q50_h512,sequence_retention,task_mean,60,S-NP capped q50,8,0.8772581616358597,0.8602687423251192,0.08104281308011259,0.02865296134769072,0.7578966659488255,0.9880859922644568,0.23018932631563127
matched_q50_h512,sequence_retention,task_mean,60,S-NP rescale,8,0.8095279634034517,0.7718605757194525,0.12512525170504468,0.04423845698915535,0.6690254715852794,0.9894717652081318,0.3204462936228525
matched_q50_h512,sequence_retention,task_mean,70,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_mean,70,L-NP capped q50,8,0.6195046865301332,0.5139762991390663,0.22649470843706687,0.08007797211935995,0.41677237286272434,0.9752893098523089,0.5585169369895846
matched_q50_h512,sequence_retention,task_mean,70,L-NP rescale,8,0.5808041980979108,0.47924715367252213,0.2600447648556709,0.09193970832075304,0.2956667185304302,0.9828328630478455,0.6871661445174153
matched_q50_h512,sequence_retention,task_mean,70,S-NP capped q50,8,0.6684479665789522,0.6044074849716483,0.20557310353965233,0.07268106777122621,0.4364569914844794,0.9745566704561078,0.5380996789716284
matched_q50_h512,sequence_retention,task_mean,70,S-NP rescale,8,0.5964377786653615,0.5158615762270102,0.2456840688292569,0.08686243554933501,0.3139453750858334,0.9739486899474367,0.6600033148616032
matched_q50_h512,sequence_retention,task_mean,80,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_mean,80,L-NP capped q50,8,0.3974759269840955,0.24583728732756044,0.3264111620085146,0.11540377305560072,0.10908433660351001,0.9380789861144652,0.8289946495109551
matched_q50_h512,sequence_retention,task_mean,80,L-NP rescale,8,0.37768665695508674,0.2194230144061171,0.3403785314802517,0.12034198389000235,0.09036389314963311,0.9406365834511717,0.8502726903015386
matched_q50_h512,sequence_retention,task_mean,80,S-NP capped q50,8,0.42756432239802034,0.275438435627113,0.31261135165049025,0.11052480331397703,0.17541619119105015,0.9411573403600126,0.7657411491689625
matched_q50_h512,sequence_retention,task_mean,80,S-NP rescale,8,0.3818009720566574,0.22576943233989596,0.32121040268348827,0.11356502696257807,0.1325558684325013,0.9158149897654515,0.7832591213329502
matched_q50_h512,sequence_retention,task_network_cell,50,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_network_cell,50,L-NP capped q50,24,0.9153283681410685,0.9212396795926749,0.09735302827899946,0.019872103683190822,0.6680414251718446,1.1170036227649878,0.44896219759314315
matched_q50_h512,sequence_retention,task_network_cell,50,L-NP rescale,24,0.9126139180803964,0.9310038461117658,0.10164444666392843,0.020748085792847044,0.613900151737519,1.082696427875813,0.4687962761382941
matched_q50_h512,sequence_retention,task_network_cell,50,S-NP capped q50,24,0.9448583485738732,0.9467854812272296,0.04287677841918793,0.008752185745115664,0.8589775943183661,1.0166933760683763,0.15771578175001022
matched_q50_h512,sequence_retention,task_network_cell,50,S-NP rescale,24,0.9171891543674398,0.9222425948095305,0.06847218914163394,0.013976827080695172,0.7897285661636116,1.0203463226625715,0.23061775649895988
matched_q50_h512,sequence_retention,task_network_cell,60,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,sequence_retention,task_network_cell,60,L-NP capped q50,24,0.8213302017803324,0.8108005498838173,0.1547807072527905,0.03159447956636968,0.4688026002669916,1.08643216080402,0.6176295605370283
matched_q50_h512,sequence_retention,task_network_cell,60,L-NP rescale,24,0.7997991671220479,0.807284717401062,0.17097153459551048,0.03489941835830019,0.4201951858577315,1.032262085621908,0.6120668997641765
matched_q50_h512,sequence_retention,task_network_cell,60,S-NP capped q50,24,0.8772581616358597,0.866063068413605,0.09590086447999097,0.01957568198898146,0.7303326904242597,1.0418526742238323,0.3115199837995726
matched_q50_h512,sequence_retention,task_network_cell,60,S-NP rescale,24,0.8095279634034518,0.7772645339250215,0.1412033980985028,0.028823022940701028,0.592560510989514,1.0635561528573096,0.47099564186779563
matched_q50_h512,sequence_retention,task_network_cell,70,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
